text,label
"Thanks to a smart script and a steady hand from Writer/Director Kevin Meyer, ""Perfect Alibi"" is an entertaining and very likable mystery thriller. The movie starts methodically and builds up steam as the clues begin to reveal that nothing is what it seems to be. Teri Garr and Hector Elizondo are terrific as they team up to unravel the mystery, reminding me of Nick and Nora Charles, from the ""Thin Man"" movies. Kathleen Quinlan is excellent as Alex McArthur's tormented wife and the character roles, played by veteran actors Charles Martin Smith, Bruce McGill, Anne Ramsey and Estelle Harris are well done and provide plenty of light moments at just the right time. There's even a cameo by Rex Linn. In all, I felt like I was reading a good book by the fire.",1
VHS - I have watched this over and over and LOVED every minute of it so much so I have now ordered the DVD I only wished the film could have lasted longer. I never worry about what other people think I prefer to make my own mind up and entirely disagree with the negative comments and will not let others spoil my enjoyment of the film whatsoever. Make up your own mind and don't let others put you off! I have all Jane Austen's BBC series but this is my FAVOURITE. I see there is to be a NEW Northanger Abbey released in 2007 which I will buy when it comes out but it will not stop me watching Northanger Abbey released in the 80's.,1
"First of all, I would like to say that I am a fan of all of the actors that appear in this film and at the time that I rented it, I wanted to like it.<br /><br />I think that the main reason that I was so disappointed was that the outside box promised me a suspense thriller. In my eyes, a suspense thriller for British movies is like something out of a Ruth Rendell novel, something that has a lot of dark twist and turns and leaves the viewer with an ending that is unlikely to be forgotten anytime soon.<br /><br />This movie started out with the promising note of being such a film. We have our main character, that suspects a man that he does not like, of being involved in a hit and run that killed the husband of one of his servants.His notions prove to be right, but the idea that his wife might be involved, does not occur to him until that she confesses to him that she was a part of the crime.<br /><br />The elements of a good suspense thriller were in place, at this point, but from there, I felt that the film took a different direction and became almost some sort of a mild soap opera about who wants to be with who and what the love of a real relationship is. The film might have been enjoyable to me, if the outside box had talked of a twisted lover's triangle and had not been labeled as suspense thriller.This seemed to be more of a soap opera story and the beginning setting seemed to be a mild distraction to the true content of the film. I felt like this film could have done a whole lot better than it did. I felt like it kept leading the viewer up to a big event that never materialized. So, I have to give it a lower rating than I would have liked to and say that it fell short of my expectations.",0
"Airport '77 starts as a brand new luxury 747 plane is loaded up with valuable paintings & such belonging to rich businessman Philip Stevens (James Stewart) who is flying them & a bunch of VIP's to his estate in preparation of it being opened to the public as a museum, also on board is Stevens daughter Julie (Kathleen Quinlan) & her son. The luxury jetliner takes off as planned but mid-air the plane is hi-jacked by the co-pilot Chambers (Robert Foxworth) & his two accomplice's Banker (Monte Markham) & Wilson (Michael Pataki) who knock the passengers & crew out with sleeping gas, they plan to steal the valuable cargo & land on a disused plane strip on an isolated island but while making his descent Chambers almost hits an oil rig in the Ocean & loses control of the plane sending it crashing into the sea where it sinks to the bottom right bang in the middle of the Bermuda Triangle. With air in short supply, water leaking in & having flown over 200 miles off course the problems mount for the survivor's as they await help with time fast running out...<br /><br />Also known under the slightly different tile Airport 1977 this second sequel to the smash-hit disaster thriller Airport (1970) was directed by Jerry Jameson & while once again like it's predecessors I can't say Airport '77 is any sort of forgotten classic it is entertaining although not necessarily for the right reasons. Out of the three Airport films I have seen so far I actually liked this one the best, just. It has my favourite plot of the three with a nice mid-air hi-jacking & then the crashing (didn't he see the oil rig?) & sinking of the 747 (maybe the makers were trying to cross the original Airport with another popular disaster flick of the period The Poseidon Adventure (1972)) & submerged is where it stays until the end with a stark dilemma facing those trapped inside, either suffocate when the air runs out or drown as the 747 floods or if any of the doors are opened & it's a decent idea that could have made for a great little disaster flick but bad unsympathetic character's, dull dialogue, lethargic set-pieces & a real lack of danger or suspense or tension means this is a missed opportunity. While the rather sluggish plot keeps one entertained for 108 odd minutes not that much happens after the plane sinks & there's not as much urgency as I thought there should have been. Even when the Navy become involved things don't pick up that much with a few shots of huge ships & helicopters flying about but there's just something lacking here. George Kennedy as the jinxed airline worker Joe Patroni is back but only gets a couple of scenes & barely even says anything preferring to just look worried in the background.<br /><br />The home video & theatrical version of Airport '77 run 108 minutes while the US TV versions add an extra hour of footage including a new opening credits sequence, many more scenes with George Kennedy as Patroni, flashbacks to flesh out character's, longer rescue scenes & the discovery or another couple of dead bodies including the navigator. While I would like to see this extra footage I am not sure I could sit through a near three hour cut of Airport '77. As expected the film has dated badly with horrible fashions & interior design choices, I will say no more other than the toy plane model effects aren't great either. Along with the other two Airport sequels this takes pride of place in the Razzie Award's Hall of Shame although I can think of lots of worse films than this so I reckon that's a little harsh. The action scenes are a little dull unfortunately, the pace is slow & not much excitement or tension is generated which is a shame as I reckon this could have been a pretty good film if made properly.<br /><br />The production values are alright if nothing spectacular. The acting isn't great, two time Oscar winner Jack Lemmon has said since it was a mistake to star in this, one time Oscar winner James Stewart looks old & frail, also one time Oscar winner Lee Grant looks drunk while Sir Christopher Lee is given little to do & there are plenty of other familiar faces to look out for too.<br /><br />Airport '77 is the most disaster orientated of the three Airport films so far & I liked the ideas behind it even if they were a bit silly, the production & bland direction doesn't help though & a film about a sunken plane just shouldn't be this boring or lethargic. Followed by The Concorde ... Airport '79 (1979).",0
"When the American movie industry tries to critically look at their own government they make damn sure it looks good even when it's bad.<br /><br />The film does 1 thing right it demonstrates perfectly what is wrong with the American politics. The motto seems to be to f**k with whoever it takes to get things done!!! Mix an American Congressmen, a CIA agent, a Jew and an Arab... just to f**k the Ruskies. Thanks to US for giving us Osama Bin Laden.<br /><br />The disappointment of the film comes in the face of muddling up the issues: using imagery of Afghan children with no arms and the stories of soviet atrocities and then making a blatant attempt to suggest a link between those and the reasoning behind the American help. Every sensible person knows why the $1,000,000,000 was raised... not the dying Afghani children that's for sure.<br /><br />As usual the serious issues are covered into facade of bullshit dialogue. ""Here is to you, you M***r F*****s"" Hoffmam chants at the end, all that's missing is the American flag in the background and the stupid military solutes. The films can not help but leave the aftertaste of the feeling of American pride and glee on how we (the Americans) have saved the world... once again. Not even the last 5 minutes of the film can save it, where an attempt is being made to stop praising yourself and wake up to the fact that its just another American F**k up.<br /><br />The acting and editing was good though.",0
"Kennan Ivory Wayans was so funny in Low Down Dirty Shame that I had to see this one and it was one of the worst he has done and Steven Seagal didn't help much. It starts off with some odd religious killings that don't make much sense to Jim Campbell (Keenan). He is surprised to see a new partner waiting for him to work by his side to crack the case but Jack Cole doesn't seem to be who everyone thinks he is until Jack's ex wife is killed in one of those ritual killings that end up making him the suspect as well. It's the same thing as all of his other movies: Smoke past, CIA involvement and now trying to be a normal cop. Why does Steven dress up like he is from a Western movie? And the prayer beeds on top of that make things a little confusing.",0
"Though I can't claim to be a comic book fanatic, I have read my share, so I guess I'm part of the audience of this film, and I wasn't disappointed. It does run out of steam near the end, it's almost overflowing with ideas, and it seems like Lena Olin, one of my favorite actresses, was left on the cutting room floor. Also, a little of Hank Azaria's Blue Raja can go a long way. Still, it's easy to forgive all of these faults when you have a film which is this much fun. All the actors seem to be having a blast with their roles, especially William H. Macy as the straight-arrow Shoveler, and Janeane Garofalo as The Bowler. And unlike some, I found the design of the city to make the joke even funnier. I also liked how disco was the music of choice of the bad guys; somehow, it seemed appropriate.",1
"I saw this back in '94 when it was finally released. Apparently because Orion pictures was in bankruptcy, I think, the movie had not been released a couple of years earlier.<br /><br />I have problem remembering details partly because I haven't seen it in a long time, but I do remember it as a very dull movie. I kept debating whether to walk out of it. The store was not at all interesting or engaging. Was a 3rd rate America Graffiti imitation. <br /><br />None of the performances make it worth watching either. One of the biggest disappointments since a local newspaper reviewer gave it a high rating.",0
"I caught this filmshow about the most unlikely, success? ,from a lower league, football team. The plot is thick and roles out some great tenuous twists and turns. Intercut with shots and commentary from the 70's .I was taken aback by its shear footy fun.<br /><br />A great cast includes the excellent Tim Healy as the crazed(drunk) manager , bumbling along hanging on to anything that will make his team win...? I keep remembering bits such as the stolen secret file that Don Revie( Super leeds united and england manager-loved by the fans hated by everyone else)has on Bostock United ( the underfelt men) which in its detailed report of their opposition, Bostock United, in this the FA Cup final, merely says ""Sh-te"".<br /><br />Lots of other footy gags a long time before the fantastic feature length ""Mike Basset - Football Manager"" Starring Ricky Tomlinson.<br /><br />Up there with the, Gung ho English beating Germans, at football. Well morally.Although the score lines says different , of ""Escape to Victory"" ( I still cheer when England score )<br /><br />And the thankless eternal grind of following a really bad team in Micheal Palins ""Golden Gordon"" from ""Ripping Yarns"" series ( with Terry Jones)the team were called Bostonworth United ,in case your interested.<br /><br />I've looked high and low for a copy of Bostock's Cup-even Nick Hancock's biography doesn't list it ( probably someone -not mr hancocks- error)<br /><br />Play it again or sell me a copy- PLEASE....",1
"I have watched this movie over and over since it first came out. I was fifteen and even then, I knew it was cheesy. It had such great potential and I constantly rewrite the script in my head. The Capoeira ruined what could have been a good drama. I loved the fact that it was shot on location. Too bad that the characters were underdeveloped. It's like they wrote a first draft of a script then made the movie right away. At fifteen I could have written a better script!Some scenes and dialog seemed to come out of nowhere and you were left with a lot of unanswered questions. And was it just me, or did it seem like Lobo was sexually attracted to his cousin? ""Elena's grown into some kind of woman!"" And the way he was always touching her. Would have an interesting plot twist, Elena working for her drug dealing cousin who is also a perv. Too bad they missed the mark on this one.",0
"Picking this up along with the rest of the Marx Brothers box set, I found myself disappointed by most everything beyond A Night at the Opera. This stinker is prolly the worst I've seen of them so far, with the clever lines left out and the characterization is woeful. The playwright is so obscenely stupid in this play it's hard not to tackle the television and try and strangle him.<br /><br />As it is, the Marxes seem to do better as outsiders brought in to wreak havoc, and are much much better when they have a good gag or two at least. The material here is all obviously written for anyone, and it really wastes the Marx's talent. Avoid. <br /><br />Rating: 3/10",0
"I recently bought this movie for three bucks at a garage sale, and while I'm glad I didn't have to pay the usual $19.99 for this DVD, I was pleasantly surprised by how good the film was.<br /><br />It's set up like a horror anthology, broken up into 5 tales, including the 'connector' story which involves four teenagers who's car breaks down a dark, lonely road in the middle of the night. Apparently, these kiddos like horror stories, because that's what they decide to do until morning - tell spooky stories around a campfire. Each character takes their turn telling a story, after which their own story is wrapped up with a nice little twist.<br /><br />The first story, ""The Hook"" is kinda a waste of time, a bit bland and dull. Luckily, this is not one of the main stories and only lasts maybe 5 minutes. It's intended merely to introduce the film and it's easy to overlook the unoriginality of this piece.<br /><br />The second story, ""The Honeymooners"" is, eh, okay. It's about - you guessed it - two people on their honeymoon! They're traveling around in an RV headed to Las Vegas. They decide to stop somewhere for the night, but they're quickly warned by a mysterious stranger to leave the location, or risk being attacked by some dangerous, unknown creatures. This story has a pretty good setup, but just merely an 'ok' delivery. Basically, it's fairly entertaining and mysterious till the monsters show up, then it's just kinda iffy.<br /><br />The third story, ""People Can Lick Too"" is my personal favorite. It involves a young girl who's parents are going out for the night and who's older sis is ditching her for a party. So, she's going to be all alone - a fact she makes known to an internet buddy of hers. Trouble is, that internet buddy? Is not exactly a thirteen-year-old girl. This story's conclusion is slightly less climatic than I might have liked to have seen, but still pretty dang good.<br /><br />The final story, ""The Locket"" is definitely the one packed with the most atmosphere. Set in a creepy mansion on a dark, rainy night, it's the tale of a young man (played by Glenn Quinn!) traveling around on a motorcycle who stumbles across this house just at the time that he conveniently has a problem with his bike. He meets the mute girl who lives in the house, and falls in love with her at first sight. Unfortunately, not everything is all fine and dandy - and it might have something to do with that locket hanging around her pretty neck...<br /><br />After the stories are wrapped up, we're presented with a twist involving the four teens in the car, a twist which, in retrospect, should have been obvious, but which it didn't really see coming, and it's a quite pleasing conclusion to film.<br /><br />So, all in all, a good movie. Rent it if you can, because unfortunately, I don't really think it has a lot re-watching value. But next time you're in the mood for a vaguely scary litte flick in the same vein as ""Tales of the Darkside"" or something, grab this movie and some popcorn, turn off all the lights, and treat yourself to this surprisingly nifty little flick.",1
"The fifth ""Black Emanuelle"" I've watched has, potentially, the most intriguing plot line dealing as it does with the intrepid female reporter investigating the white slavery/prostitution racket which takes her from San Francisco to Rome to Macao and back to her own hometown, New York! The film is peopled with past veterans of the series which, inexplicably, play completely different roles, namely Ivan Rassimov (appearing here as a head of a United Nations committee for Third World countries!), Karin Shubert (as a feminist rival reporter) and Don Powell (as Rassimov's chauffeur).<br /><br />Unfortunately, as usual with this type of film (despite their being shown in the dead of night), it is heavily edited and a particularly graphic scene (described in ""Stracultr) in which an Asian slave trader gets his comeuppance by being sodomized by a dog is nowhere to be seen here!! Still, a harrowing sequence late in the film when a sleazy politician tricks a couple of girls (including, naturally, Gemser and Shubert) into a midnight rendezvous under a New York bridge with a group of bums (this is the way he gets their votes, get it!) - with his high society pals giddily looking on - seems pretty much intact.<br /><br />The most ridiculous element of this entry - apart from Gemser's penchant to disrobe completely every time she enters a house (even in front of perfect strangers) - is her excursion to India to interview a charlatan/Guru (George Eastman made up to look considerably Christ-like!) who has found a way to prolong coitus indefinitely; of course, when Emanuelle calls him up on it, he ends up having premature ejaculation...!!",0
"With a special telescope, Dr. Janos Rukh (Boris Karloff) successfully proves that years ago a meteorite landed in Africa containing an unknown, but extremely powerful element. Dr. Benet(Bela Lugosi) form an expedition led by Rukh to locate the element. Unexpectedly, Rukh discovers ""Radium X,"", even more powerful than radium and very radioactive and Karloff becomes contaminated and can kill anyone by just touching them. The sparks really fly between Lugosi and Karloff in this classic science-fiction film during the post-World War II era. Director Hillyer used a few standing sets from ""FLASH GORDON"" series which was being filmed at the same time and also inserted some footage of electrical machines from Frankenstein. Universal kept the public unaware of the special effects being used in this great classic film. Karloff and Lugosi were at their very best and they both enjoyed working together and will be enjoyed by future generations.",1
